8.370740997927933469e-01,6.035915452650691293e+00
4.200786869457733275e-01,3.956335306802976515e+00
9.490266630352872657e-01,6.644780837861107514e+00
3.855831050378552005e-01,3.742770310529812683e+00
9.365206939300774192e-01,6.541012176473620876e+00
4.854890557378345184e-01,4.348755911954397035e+00
5.568781754022104069e-01,5.214958678625544408e+00
2.962066427589513662e-01,3.378953747672698515e+00
1.863582776982384281e-01,3.174785359970165199e+00
8.652833021270388558e-01,6.357073699616796247e+00
9.232944161184852838e-01,6.609852482538616236e+00
6.988782842335640177e-01,5.393100995460413216e+00
1.345885430758297918e-01,2.368119308775763709e+00
7.775661516824670105e-01,6.080662807880523602e+00
4.067705813465289921e-01,3.947426799700201272e+00
6.676102501759211272e-01,5.147814379874257718e+00
4.520775844278690503e-01,4.208078791266043339e+00
2.841252348168964437e-01,3.325937092324672495e+00
1.174532707176431101e-01,2.232909945303276356e+00
9.418087489536911550e-01,6.930419395165268170e+00
6.630867517366085817e-01,5.133631359958844342e+00
9.631997828042718757e-01,6.959477958853494961e+00
3.924380647975747038e-01,4.000968185090407303e+00
7.225357702902582835e-01,5.471909884691931403e+00
8.944394898310046305e-01,6.722455812716388479e+00
3.918112417267715086e-01,4.048701315387910782e+00
5.554843004959225672e-01,4.778096080818283298e+00
1.932074516611322901e-01,2.942371556780632336e+00
7.886049803202468400e-01,6.190139275382779083e+00
5.502409967476262764e-02,2.053104778337288661e+00
6.965403660903746186e-02,2.503275736392593931e+00
4.436109149368442361e-01,4.232914221066700122e+00
4.423042571851549809e-01,4.150141367668632952e+00
1.537385036790537285e-01,2.473233781295740119e+00
5.980371256068095498e-03,2.332055567225709503e+00
3.636116796754070846e-01,3.632735643767484479e+00
5.293680721192071115e-01,4.794259636972995509e+00
7.317354626582409649e-01,5.371435368585496306e+00
9.674961230725678263e-01,6.926975485504701879e+00
5.150190466399162670e-02,2.232422096327318695e+00
4.367781465776322536e-01,4.320273961600093138e+00
4.460871012192207941e-01,4.281861963554772110e+00
1.787123770524935429e-01,3.075600651610384872e+00
5.986343470583255222e-01,4.781983586517140949e+00
6.881351310845915670e-01,5.151366687966233648e+00
4.854568772144884914e-02,1.882034337022783888e+00
9.874061095443055214e-01,7.083298014201810489e+00
8.226023716819006459e-01,6.161112279648974344e+00
2.621023475653184720e-01,3.425997448794784628e+00
2.042633950881350691e-01,2.934353373357045491e+00
9.868230768531239816e-01,7.147003804617794387e+00
9.337217900340943899e-01,7.022213631162004255e+00
9.696364322772315081e-01,6.536106924944648178e+00
9.990752630977565163e-01,6.808112703629752183e+00
5.120662280136079048e-01,4.337542406880800172e+00
2.391619792014954005e-01,3.190670904271537545e+00
3.712779449392433762e-01,3.978260917520077822e+00
3.485137980399289903e-01,4.010971286437755801e+00
6.381162795304976543e-01,5.243817602374479137e+00
6.383650818175236052e-01,5.234818094592178284e+00
1.708335065832210509e-01,3.292500072428379276e+00
4.051973505542389997e-01,4.169677828682831766e+00
7.529767322293460241e-01,5.908096512025944769e+00
6.813237072249451742e-01,5.598719136742503544e+00
8.823394266340910397e-01,6.474440083852376127e+00
8.009777012180157030e-01,5.964070023409268728e+00
7.123702977295041094e-01,5.662744616823144561e+00
4.896537539466429001e-01,4.513416166823476239e+00
2.949507384038089208e-01,3.427790598634897989e+00
6.238763658206568641e-01,5.133508331417105275e+00
3.575274299945386813e-01,3.531392068861586520e+00
9.849912822406737822e-01,6.945952635253257235e+00
4.842743943210514601e-01,4.564061431292573801e+00
1.785840094704436165e-01,2.873473226854539320e+00
3.796709729125856692e-01,3.798934689432490686e+00
5.612511888369869917e-01,4.248267440843410903e+00
8.570977203951901657e-01,6.375177132579566752e+00
6.437099655724186631e-01,4.936112847885183008e+00
2.431869327415326909e-01,3.228073231707307311e+00
1.908653128099458973e-01,3.118893515962812391e+00
8.418547547015087229e-02,2.551851629868615579e+00
8.600703355288694674e-01,6.134567516545947008e+00
5.437912162338461863e-01,4.545496529006886277e+00
3.973064258192732234e-01,3.524527113163917313e+00
4.138542155758269114e-01,4.172716993532801233e+00
2.567713910044550074e-01,3.382453646290003668e+00
5.198630700306061669e-02,1.837094574326777030e+00
3.646300691947127470e-01,3.841807586843726252e+00
4.844210728169772162e-01,4.718380834426758597e+00
1.912480819543015409e-01,2.729061554370539877e+00
9.902647523980326882e-01,6.882598344540381774e+00
4.889164401237446889e-01,4.661321323578533793e+00
2.669436089760438557e-01,3.184121239781475321e+00
8.795188085234615372e-01,6.456020764733590767e+00
6.122509006765270989e-01,5.018581487577913336e+00
8.716949885521341201e-01,6.419069560192986579e+00
5.578444447862277444e-01,4.797776595703939329e+00
8.644701181810814372e-01,6.531893914574707694e+00
1.476627580237365178e-01,2.654759563857370441e+00
8.031282676391154896e-01,6.158424920150123327e+00
