9.933987061430499255e-01,6.962161946535040613e+00
9.168463538793145684e-01,6.599988083524538141e+00
5.060147791876135059e-01,4.299606873066804447e+00
7.994801227243237829e-01,5.849547958518885871e+00
4.373934393085586736e-01,3.893332808059108530e+00
7.648394035390280177e-01,6.001058655196435332e+00
7.563810434606186295e-01,5.682163237400208899e+00
1.494108470600181704e-01,2.824359675200029507e+00
3.037318208022924404e-01,3.029962281876302121e+00
9.612058827926063254e-01,6.957598854791151588e+00
4.463280472425756873e-01,3.919040175301214290e+00
3.343872373652045926e-01,3.588029370296276888e+00
7.067853119207555546e-01,5.332118251113342033e+00
2.786270595875809386e-01,3.097533384282527891e+00
6.656563501681161954e-01,5.284293173669080801e+00
6.502062377653677894e-01,5.129652093995219708e+00
6.320713477272552616e-01,5.225818755588874431e+00
3.985884583955739968e-01,3.823633309036702510e+00
4.721814512172840539e-01,4.333200316178963618e+00
3.548820542120664223e-01,3.925693253777949643e+00
3.649537865594227881e-01,3.753496618209235969e+00
1.483891969295352276e-01,2.214770866478276368e+00
4.299276017727674537e-01,4.444148161687782483e+00
9.158246956651324711e-01,6.793002219715169154e+00
8.696680102945818502e-01,6.096133299326131905e+00
8.292855606456953632e-01,6.174685618873513526e+00
7.108413092472618544e-01,5.325809413518859614e+00
5.882122488875044519e-01,4.891157511587865159e+00
8.761627204208802810e-01,6.381557703478294208e+00
4.190357868790651752e-01,4.283694209521144103e+00
5.731299234169948686e-01,4.759881356644751982e+00
6.998697961020713398e-01,5.723392470314631275e+00
1.170738744525325892e-01,2.551291557926256726e+00
9.041150131924733380e-01,6.566939201176057672e+00
7.320917602934630120e-01,5.592139606479507918e+00
1.631129148234417015e-01,2.720063044973805244e+00
4.512225587206589728e-01,4.259059113815191644e+00
8.069864786461561357e-01,6.041495688565241551e+00
5.525243644408368571e-01,4.453336656426445828e+00
3.907321090418555132e-01,3.818587421960629946e+00
7.342317217415040842e-01,5.474392040884030308e+00
1.696806518438715994e-01,2.793601910496240404e+00
7.084015816911450880e-01,5.590108368179465437e+00
8.143088587876438078e-01,6.081764012596262425e+00
6.666193271473626059e-01,5.287987921788709578e+00
3.355925176744922744e-02,2.130290781004402056e+00
2.816575886583840838e-01,3.488015867010973547e+00
4.262707772461086231e-01,4.254884148880521799e+00
9.800931742168227379e-01,6.836336270303988272e+00
7.736542982967242743e-02,2.256583258328134001e+00
5.470336280357667169e-01,4.883529999520815679e+00
7.427586695744725631e-02,2.550137087810416148e+00
7.071041096919574720e-01,5.395623065205851887e+00
1.298049814410973113e-02,2.126749350038423803e+00
8.569884481047812530e-01,6.284724322560109933e+00
9.881218789874953723e-01,7.068579769315975980e+00
8.433151531908174015e-01,6.336529357075079361e+00
6.497407202125385917e-01,5.308965102483900189e+00
3.006795117027680764e-01,3.673738515549960226e+00
8.248145342110585476e-01,6.092746939598576716e+00
2.648214005723883435e-01,3.492265077767352288e+00
1.969934517777379712e-01,2.891429060380341642e+00
4.389161887570471876e-01,4.379995126992411336e+00
2.291663712294755850e-02,2.094548688895354172e+00
8.706218569171447763e-01,6.202000309278263401e+00
9.016869436554486583e-01,6.459306542720012700e+00
9.669180624809520230e-01,6.750069624760707043e+00
6.796079048542720269e-01,5.466840907149176587e+00
5.455193782198385355e-01,4.924820501221310209e+00
1.095492667127048181e-01,2.260904869750518298e+00
7.994916465502566183e-02,2.222029061462655886e+00
2.432881811966749463e-01,3.188591004663242856e+00
9.405065436166354376e-01,6.782926003736259979e+00
1.572511224688722953e-01,2.591864914511595952e+00
9.909682316165019378e-01,6.775495471981738405e+00
4.868048820449426550e-01,4.720755230615787390e+00
4.206785741539598167e-02,2.382463874288172967e+00
9.844636982491963284e-01,6.740172169411316361e+00
2.049796212876194845e-01,3.133096828589436278e+00
3.216322743734779666e-01,3.580109714831770429e+00
9.237029975958165329e-01,6.641186963477436755e+00
2.499354302872638378e-01,3.114239916230619798e+00
5.602909735984430428e-01,5.086211490469057850e+00
1.823853073367989186e-01,2.781703454706200951e+00
9.907610269221917010e-01,7.315984876835734063e+00
7.358810571296120484e-01,5.731791314517271196e+00
5.709052776754951486e-01,4.495554327125268479e+00
7.294510672093962311e-01,5.669034625124551141e+00
4.313961334145266502e-02,2.038930278408355612e+00
5.988294084928579286e-01,4.838661548189781669e+00
9.107811845995609223e-01,6.207674762787387834e+00
7.812764762412356401e-01,5.687668942202890321e+00
7.234125122932344443e-02,2.718593547231438645e+00
2.579667162088520316e-01,3.742820873429640205e+00
3.857442111676508967e-01,3.863594501644314949e+00
7.239940456407494285e-01,5.257246689497990566e+00
9.571999404650368692e-01,6.731464589580610003e+00
2.716804679465177896e-01,3.473035524398199403e+00
9.077213842438470737e-01,6.813119878803551188e+00
3.455122714547067542e-01,3.356029061295668470e+00
